personId,roadUser,gender,age,ageGroup,crashId
6415,Pedestrian,Male,73,65_to_74,20182063
6416,Motorcycle rider,Male,32,26_to_39,20181205
6417,Driver,Male,26,26_to_39,20185041
6418,Driver,Male,20,17_to_25,20181171
6419,Driver,Male,53,40_to_64,20181190
6420,Passenger,Female,28,26_to_39,20185032
6421,Driver,Male,87,75_or_older,20182158
6422,Driver,Female,80,75_or_older,20182158
6423,Passenger,Female,32,26_to_39,20185044
6424,Pedestrian,Male,47,40_to_64,20181325
6425,Driver,Male,43,40_to_64,20183178
6426,Motorcycle rider,Male,45,40_to_64,20184057
6427,Motorcycle rider,Male,27,26_to_39,20186006
6428,Driver,Male,33,26_to_39,20183023
6429,Pedestrian,Female,60,40_to_64,20183179
6430,Driver,Male,25,17_to_25,20181071
6431,Passenger,Female,53,40_to_64,20186003
6432,Pedal cyclist,Male,68,65_to_74,20185111
6433,Driver,Male,82,75_or_older,20181076
6434,Motorcycle rider,Male,28,26_to_39,20181033
6435,Pedal cyclist,Female,28,26_to_39,20182029
6436,Driver,Male,19,17_to_25,20184073
6437,Passenger,Female,18,17_to_25,20184017
6438,Driver,Male,17,17_to_25,20184017
6439,Pedestrian,Female,77,75_or_older,20181187
6440,Driver,Male,82,75_or_older,20182072
6441,Driver,Male,57,40_to_64,20183062
6442,Driver,Male,39,26_to_39,20181168
6443,Driver,Female,19,17_to_25,20185001
6444,Passenger,Male,14,0_to_16,20181265
6445,Motorcycle rider,Male,26,26_to_39,20182040
6446,Pedestrian,Female,8,0_to_16,20182075
6447,Driver,Male,41,40_to_64,20181209
6448,Motorcycle rider,Male,62,40_to_64,20181053
6449,Passenger,Female,97,75_or_older,20181042
6450,Passenger,Female,74,65_to_74,20182166
6451,Passenger,Female,13,0_to_16,20181179
6452,Driver,Male,62,40_to_64,20181244
6453,Driver,Male,25,17_to_25,20182161
6454,Driver,Male,31,26_to_39,20183172
6455,Motorcycle rider,Male,28,26_to_39,20181194
6456,Passenger,Female,23,17_to_25,20187022
6457,Passenger,Male,94,75_or_older,20181129
6458,Passenger,Female,7,0_to_16,20182041
6459,Driver,Male,43,40_to_64,20182191
6460,Pedal cyclist,Female,14,0_to_16,20183031
6461,Pedestrian,Female,69,65_to_74,20182192
6462,Driver,Male,49,40_to_64,20184028
6463,Driver,Male,19,17_to_25,20183101
6464,Pedestrian,Male,44,40_to_64,20187027
6465,Driver,Male,49,40_to_64,20185031
6466,Driver,Male,25,17_to_25,20182084
6467,Driver,Female,25,17_to_25,20182100
6468,Driver,Male,35,26_to_39,20181292
6469,Motorcycle rider,Male,38,26_to_39,20185106
6470,Motorcycle rider,Male,62,40_to_64,20182132
6471,Motorcycle rider,Male,68,65_to_74,20182148
6472,Driver,Female,72,65_to_74,20183012
6473,Motorcycle rider,Male,36,26_to_39,20185095
6474,Driver,Male,19,17_to_25,20185094
6475,Driver,Male,31,26_to_39,20183007
6476,Driver,Male,36,26_to_39,20182079
6477,Passenger,Male,27,26_to_39,20181144
6478,Pedestrian,Male,18,17_to_25,20183194
6479,Passenger,Female,17,17_to_25,20181067
6480,Pedestrian,Male,36,26_to_39,20182044
6481,Passenger,Male,37,26_to_39,20187005
6482,Motorcycle rider,Male,22,17_to_25,20181211
6483,Driver,Male,18,17_to_25,20181138
6484,Driver,Male,75,75_or_older,20182026
6485,Driver,Female,41,40_to_64,20182026
6486,Driver,Male,51,40_to_64,20181213
6487,Driver,Female,49,40_to_64,20181162
6488,Passenger,Female,28,26_to_39,20182102
6489,Driver,Female,17,17_to_25,20184051
6490,Driver,Male,32,26_to_39,20182152
6491,Passenger,Female,26,26_to_39,20181206
6492,Driver,Female,73,65_to_74,20184062
6493,Motorcycle rider,Male,22,17_to_25,20182129
6494,Driver,Female,83,75_or_older,20183129
6495,Passenger,Female,37,26_to_39,20185092
6496,Motorcycle rider,Male,28,26_to_39,20182031
6497,Driver,Male,46,40_to_64,20187017
6498,Passenger,Male,39,26_to_39,20187017
6499,Passenger,Female,33,26_to_39,20187017
6500,Passenger,Male,45,40_to_64,20187017
6501,Motorcycle rider,Male,45,40_to_64,20184067
6502,Driver,Female,76,75_or_older,20183151
6503,Passenger,Female,17,17_to_25,20183057
6504,Passenger,Female,44,40_to_64,20183057
6505,Motorcycle rider,Male,72,65_to_74,20181024
6506,Motorcycle rider,Male,69,65_to_74,20187004
6507,Driver,Female,51,40_to_64,20181048
6508,Driver,Male,34,26_to_39,20185004
6509,Driver,Male,33,26_to_39,20182119
6510,Passenger,Female,93,75_or_older,20185091
6511,Driver,Female,27,26_to_39,20185029
6512,Driver,Male,74,65_to_74,20182120
6513,Driver,Male,63,40_to_64,20181010
6514,Pedestrian,Male,79,75_or_older,20181284
6515,Driver,Male,42,40_to_64,20182164
6516,Driver,Female,42,40_to_64,20181026
6517,Driver,Female,27,26_to_39,20181185
6518,Pedal cyclist,Male,50,40_to_64,20181225
6519,Driver,Male,31,26_to_39,20182092
6520,Passenger,Female,32,26_to_39,20181176
6521,Driver,Male,48,40_to_64,20186002
6522,Motorcycle rider,Male,32,26_to_39,20185079
6523,Driver,Male,31,26_to_39,20182167
6524,Passenger,Female,49,40_to_64,20181093
6525,Pedestrian,Male,61,40_to_64,20186017
6526,Motorcycle rider,Male,65,65_to_74,20182149
6527,Driver,Male,92,75_or_older,20181257
6528,Passenger,Female,8,0_to_16,20183211
6529,Driver,Male,52,40_to_64,20183211
6530,Driver,Female,77,75_or_older,20182176
6531,Driver,Male,24,17_to_25,20183054
6532,Motorcycle rider,Male,52,40_to_64,20181082
6533,Motorcycle rider,Male,59,40_to_64,20182069
6534,Driver,Male,59,40_to_64,20181275
6535,Driver,Male,48,40_to_64,20181275
6536,Pedestrian,Male,25,17_to_25,20183168
6537,Driver,Female,17,17_to_25,20181250
6538,Passenger,Female,23,17_to_25,20181250
6539,Passenger,Male,45,40_to_64,20185050
6540,Passenger,Male,20,17_to_25,20181085
6541,Passenger,Male,23,17_to_25,20183120
6542,Driver,Female,50,40_to_64,20183133
6543,Driver,Male,37,26_to_39,20181009
6544,Driver,Male,18,17_to_25,20185140
6545,Pedestrian,Female,9,0_to_16,20181184
6546,Passenger,Female,74,65_to_74,20183050
6547,Pedestrian,Male,86,75_or_older,20182130
6548,Driver,Male,44,40_to_64,20181130
6549,Driver,Female,58,40_to_64,20184074
6550,Driver,Female,21,17_to_25,20185062
6551,Driver,Male,38,26_to_39,20182118
6552,Motorcycle rider,Male,37,26_to_39,20182177
6553,Pedestrian,Female,27,26_to_39,20182021
6554,Passenger,Male,15,0_to_16,20183208
6555,Passenger,Male,49,40_to_64,20185070
6556,Pedestrian,Male,43,40_to_64,20181298
6557,Driver,Male,29,26_to_39,20184053
6558,Motorcycle rider,Male,37,26_to_39,20181046
6559,Motorcycle rider,Male,56,40_to_64,20183011
6560,Driver,Male,77,75_or_older,20186015
6561,Motorcycle rider,Male,28,26_to_39,20185034
6562,Driver,Male,76,75_or_older,20184015
6563,Driver,Female,25,17_to_25,20181201
6564,Motorcycle rider,Male,23,17_to_25,20181120
6565,Motorcycle rider,Male,46,40_to_64,20181323
6566,Passenger,Male,23,17_to_25,20184042
6567,Motorcycle rider,Male,44,40_to_64,20182111
6568,Driver,Male,18,17_to_25,20181124
6569,Pedestrian,Male,37,26_to_39,20183075
6570,Driver,Male,58,40_to_64,20181241
6571,Motorcycle rider,Male,38,26_to_39,20181236
6572,Pedestrian,Male,22,17_to_25,20185043
6573,Driver,Male,26,26_to_39,20183156
6574,Passenger,Male,35,26_to_39,20183156
6575,Driver,Male,20,17_to_25,20182080
6576,Driver,Female,37,26_to_39,20183215
6577,Passenger,Male,28,26_to_39,20183026
6578,Passenger,Male,15,0_to_16,20187024
6579,Pedestrian,Male,32,26_to_39,20181058
6580,Passenger,Male,16,0_to_16,20187024
6581,Motorcycle rider,Male,74,65_to_74,20185028
6582,Driver,Male,43,40_to_64,20183201
6583,Motorcycle rider,Male,53,40_to_64,20181140
6584,Motorcycle rider,Male,54,40_to_64,20186020
6585,Passenger,Male,19,17_to_25,20184013
6586,Driver,Male,47,40_to_64,20185098
6587,Driver,Male,20,17_to_25,20185103
6588,Driver,Female,45,40_to_64,20181215
6589,Driver,Male,20,17_to_25,20186007
6590,Driver,Male,62,40_to_64,20183044
6591,Driver,Male,40,40_to_64,20183044
6592,Passenger,Female,49,40_to_64,20182068
6593,Driver,Female,72,65_to_74,20182038
6594,Driver,Male,20,17_to_25,20183001
6595,Pedestrian,Female,20,17_to_25,20181290
6596,Driver,Female,19,17_to_25,20181142
6597,Driver,Male,18,17_to_25,20181151
6598,Motorcycle rider,Male,61,40_to_64,20183128
6599,Driver,Male,22,17_to_25,20181135
6600,Driver,Male,42,40_to_64,20181282
6601,Passenger,Male,27,26_to_39,20181145
6602,Driver,Male,27,26_to_39,20185046
6603,Driver,Male,19,17_to_25,20181099
6604,Driver,Male,37,26_to_39,20182088
6605,Pedestrian,Male,34,26_to_39,20182142
6606,Passenger,Female,80,75_or_older,20182135
6607,Driver,Male,76,75_or_older,20184058
6608,Driver,Male,83,75_or_older,20182012
6609,Driver,Male,75,75_or_older,20182082
6610,Passenger,Male,16,0_to_16,20185021
6611,Driver,Male,16,0_to_16,20185021
6612,Passenger,Female,48,40_to_64,20182160
6613,Motorcycle rider,Male,67,65_to_74,20181023
6614,Driver,Female,25,17_to_25,20183110
6615,Passenger,Male,69,65_to_74,20184007
6616,Driver,Male,82,75_or_older,20181035
6617,Driver,Male,84,75_or_older,20184059
6618,Passenger,Female,78,75_or_older,20184056
6619,Driver,Male,76,75_or_older,20184056
6620,Passenger,Female,77,75_or_older,20181247
6621,Driver,Male,43,40_to_64,20185078
6622,Driver,Male,66,65_to_74,20181066
6623,Motorcycle rider,Male,42,40_to_64,20185020
6624,Driver,Male,41,40_to_64,20181128
6625,Driver,Male,64,40_to_64,20181127
6626,Driver,Male,56,40_to_64,20186023
6627,Passenger,Male,49,40_to_64,20181008
6628,Motorcycle rider,Male,25,17_to_25,20181288
6629,Motorcycle rider,Male,45,40_to_64,20183173
6630,Pedal cyclist,Male,37,26_to_39,20183117
6631,Driver,Female,32,26_to_39,20182078
6632,Pedestrian,Male,16,0_to_16,20181158
6633,Driver,Male,77,75_or_older,20181227
6634,Driver,Male,54,40_to_64,20181064
6635,Driver,Male,24,17_to_25,20183144
6636,Pedestrian,Male,37,26_to_39,20181006
6637,Pedestrian,Female,60,40_to_64,20181150
6638,Passenger,Female,39,26_to_39,20185119
6639,Passenger,Female,36,26_to_39,20185119
6640,Passenger,Male,30,26_to_39,20184033
6641,Driver,Male,30,26_to_39,20184033
6642,Driver,Male,46,40_to_64,20183131
6643,Driver,Male,66,65_to_74,20183100
6644,Driver,Female,24,17_to_25,20181113
6645,Driver,Female,53,40_to_64,20181207
6646,Driver,Male,51,40_to_64,20183068
6647,Pedestrian,Male,82,75_or_older,20181318
6648,Passenger,Female,88,75_or_older,201850039
6649,Pedestrian,Female,76,75_or_older,20183084
6650,Driver,Male,14,0_to_16,20181246
6651,Motorcycle rider,Male,39,26_to_39,20181122
6652,Driver,Female,48,40_to_64,20183090
6653,Pedestrian,Male,68,65_to_74,20183213
6654,Pedestrian,Female,74,65_to_74,20181125
6655,Driver,Male,39,26_to_39,20181279
6656,Driver,Female,24,17_to_25,20181183
6657,Pedal cyclist,Male,19,17_to_25,20181169
6658,Passenger,Male,12,0_to_16,20182125
6659,Pedestrian,Female,16,0_to_16,20185127
6660,Driver,Female,31,26_to_39,20182096
6661,Passenger,Male,31,26_to_39,20185145
6662,Driver,Male,53,40_to_64,20182137
6663,Driver,Female,20,17_to_25,20181055
6664,Passenger,Male,22,17_to_25,20181055
6665,Pedestrian,Male,10,0_to_16,20182172
6666,Motorcycle rider,Male,21,17_to_25,20182193
6667,Driver,Male,38,26_to_39,20182025
6668,Driver,Male,59,40_to_64,20183078
6669,Driver,Male,34,26_to_39,20183052
6670,Pedal cyclist,Female,27,26_to_39,20182036
6671,Motorcycle rider,Male,56,40_to_64,20183115
6672,Motorcycle rider,Male,20,17_to_25,20181005
6673,Driver,Male,58,40_to_64,20185051
6674,Driver,Male,17,17_to_25,20184072
6675,Motorcycle rider,Male,62,40_to_64,20181104
6676,Driver,Female,60,40_to_64,20181121
6677,Passenger,Male,14,0_to_16,20183155
6678,Pedestrian,Male,54,40_to_64,20183218
6679,Driver,Male,37,26_to_39,20181021
6680,Passenger,Female,26,26_to_39,20185126
6681,Passenger,Female,10,0_to_16,20185126
6682,Driver,Male,72,65_to_74,20181294
6683,Pedestrian,Female,76,75_or_older,20181210
6684,Passenger,Female,54,40_to_64,20185022
6685,Passenger,Female,59,40_to_64,20185022
6686,Motorcycle rider,Male,38,26_to_39,20183190
6687,Pedal cyclist,Male,64,40_to_64,20181060
6688,Motorcycle rider,Male,34,26_to_39,20183157
6689,Driver,Male,22,17_to_25,20181295
6690,Driver,Male,25,17_to_25,20182046
6691,Motorcycle rider,Male,36,26_to_39,20182188
6692,Driver,Male,44,40_to_64,20181228
6693,Motorcycle rider,Male,44,40_to_64,20181095
6694,Driver,Female,86,75_or_older,20182030
6695,Passenger,Male,92,75_or_older,20182030
6696,Passenger,Female,50,40_to_64,20183060
6697,Driver,Male,69,65_to_74,20183060
6698,Driver,Male,82,75_or_older,20181075
6699,Driver,Female,52,40_to_64,20183162
6700,Driver,Male,34,26_to_39,20183063
6701,Passenger,Female,71,65_to_74,20183063
6702,Driver,Male,72,65_to_74,20183063
6703,Driver,Male,57,40_to_64,20181044
6704,Driver,Male,21,17_to_25,20187034
6705,Driver,Male,18,17_to_25,20182190
6706,Driver,Male,36,26_to_39,20182180
6707,Driver,Male,48,40_to_64,20181029
6708,Driver,Male,20,17_to_25,20181137
6709,Driver,Male,37,26_to_39,20185093
6710,Driver,Male,35,26_to_39,20183206
6711,Driver,Female,24,17_to_25,20181197
6712,Passenger,Female,24,17_to_25,20181197
6713,Motorcycle rider,Female,69,65_to_74,20181270
6714,Pedestrian,Male,89,75_or_older,20183035
6715,Driver,Male,37,26_to_39,20183069
6716,Pedal cyclist,Male,43,40_to_64,20182131
6717,Driver,Male,38,26_to_39,20182087
6718,Driver,Male,37,26_to_39,20181311
6719,Pedestrian,Male,26,26_to_39,20182060
6720,Driver,Male,35,26_to_39,20181103
6721,Driver,Male,80,75_or_older,20183142
6722,Driver,Male,53,40_to_64,20184034
6723,Driver,Male,71,65_to_74,20182003
6724,Passenger,Female,26,26_to_39,20183080
6725,Passenger,Male,28,26_to_39,20183080
6726,Pedestrian,Female,68,65_to_74,20181222
6727,Driver,Female,55,40_to_64,20182196
6728,Driver,Male,57,40_to_64,20181011
6729,Passenger,Male,27,26_to_39,20187014
6730,Driver,Male,47,40_to_64,20183209
6731,Passenger,Male,22,17_to_25,20183099
6732,Pedestrian,Female,33,26_to_39,20187039
6733,Passenger,Female,33,26_to_39,20181293
6734,Pedestrian,Male,65,65_to_74,20181136
6735,Driver,Male,68,65_to_74,20183049
6736,Driver,Male,50,40_to_64,20183067
6737,Driver,Female,60,40_to_64,20182109
6738,Motorcycle rider,Male,52,40_to_64,20185142
6739,Driver,Male,23,17_to_25,20181003
6740,Driver,Male,81,75_or_older,20184022
6741,Driver,Female,42,40_to_64,20185024
6742,Passenger,Male,28,26_to_39,20181050
6743,Driver,Male,23,17_to_25,20182183
6744,Driver,Male,20,17_to_25,20183017
6745,Passenger,Male,24,17_to_25,20181032
6746,Driver,Male,32,26_to_39,20181032
6747,Driver,Male,36,26_to_39,20181196
6748,Driver,Male,30,26_to_39,20183123
6749,Passenger,Female,45,40_to_64,20185115
6750,Passenger,Male,4,0_to_16,20188003
6751,Driver,Male,35,26_to_39,20181054
6752,Pedestrian,Male,71,65_to_74,20181111
6753,Motorcycle rider,Male,57,40_to_64,20184065
6754,Pedestrian,Male,41,40_to_64,20181240
6755,Motorcycle rider,Male,17,17_to_25,20183040
6756,Passenger,Male,4,0_to_16,20182127
6757,Passenger,Female,10,0_to_16,20182127
6758,Pedestrian,Male,48,40_to_64,20181182
6759,Pedestrian,Male,26,26_to_39,20181182
6760,Motorcycle rider,Male,27,26_to_39,20183127
6761,Pedestrian,Female,41,40_to_64,20187013
6762,Driver,Male,22,17_to_25,20185025
6763,Pedestrian,Male,53,40_to_64,20182165
6764,Motorcycle rider,Male,32,26_to_39,20183132
6765,Driver,Male,73,65_to_74,20186024
6766,Passenger,Female,57,40_to_64,20181277
6767,Passenger,Male,95,75_or_older,20181259
6768,Passenger,Male,41,40_to_64,20183143
6769,Driver,Female,33,26_to_39,20183143
6770,Pedestrian,Female,70,65_to_74,20181146
6771,Passenger,Male,25,17_to_25,20183175
6772,Motorcycle rider,Male,32,26_to_39,20182098
6773,Motorcycle rider,Male,30,26_to_39,20182124
6774,Passenger,Female,87,75_or_older,20185116
6775,Pedestrian,Female,82,75_or_older,20186004
6776,Motorcycle rider,Female,26,26_to_39,20185058
6777,Driver,Male,72,65_to_74,20181189
6778,Pedestrian,Male,55,40_to_64,20181285
6779,Driver,Male,82,75_or_older,20183061
6780,Passenger,Male,43,40_to_64,20183185
6781,Driver,Male,49,40_to_64,20182010
6782,Driver,Female,71,65_to_74,20183167
6783,Driver,Male,73,65_to_74,20181131
6784,Motorcycle rider,Male,23,17_to_25,20181202
6785,Pedestrian,Male,46,40_to_64,20184014
6786,Driver,Male,22,17_to_25,20183114
6787,Driver,Male,69,65_to_74,20183184
6788,Pedestrian,Female,62,40_to_64,20183165
6789,Driver,Male,88,75_or_older,20183205
6790,Pedestrian,Male,84,75_or_older,20182008
6791,Motorcycle rider,Male,49,40_to_64,20183018
6792,Driver,Female,89,75_or_older,20181163
6793,Pedestrian,Male,22,17_to_25,20183148
6794,Passenger,Male,19,17_to_25,20181147
6795,Driver,Male,52,40_to_64,20181147
6796,Motorcycle rider,Female,30,26_to_39,20183088
6797,Pedestrian,Male,46,40_to_64,20182070
6798,Pedestrian,Male,15,0_to_16,20185011
6799,Pedestrian,Male,23,17_to_25,20181052
6800,Motorcycle rider,Male,24,17_to_25,20181115
6801,Motorcycle rider,Male,34,26_to_39,20181089
6802,Driver,Male,26,26_to_39,20185006
6803,Passenger,Male,42,40_to_64,20182065
6804,Driver,Male,37,26_to_39,20183112
6805,Motorcycle rider,Male,50,40_to_64,20183095
6806,Driver,Female,71,65_to_74,20182033
6807,Motorcycle rider,Male,41,40_to_64,20183214
6808,Passenger,Female,9,0_to_16,20181157
6809,Driver,Male,59,40_to_64,20181157
6810,Driver,Male,71,65_to_74,20181157
6811,Pedestrian,Male,24,17_to_25,20182005
6812,Pedestrian,Male,69,65_to_74,20182153
6813,Driver,Male,49,40_to_64,20185118
6814,Motorcycle rider,Male,40,40_to_64,20183212
6815,Driver,Male,65,65_to_74,20181204
6816,Motorcycle rider,Male,22,17_to_25,20183083
6817,Driver,Male,24,17_to_25,20183158
6818,Driver,Male,31,26_to_39,20181073
6819,Passenger,Male,76,75_or_older,20185045
6820,Pedal cyclist,Male,61,40_to_64,20182117
6821,Driver,Male,57,40_to_64,20186029
6822,Motorcycle rider,Male,56,40_to_64,20182014
6823,Pedestrian,Male,82,75_or_older,20181256
6824,Pedestrian,Male,62,40_to_64,20187033
6825,Passenger,Female,32,26_to_39,20183051
6826,Driver,Male,46,40_to_64,20185075
6827,Pedestrian,Male,20,17_to_25,20183199
6828,Driver,Male,25,17_to_25,20185018
6829,Motorcycle rider,Male,32,26_to_39,20183104
6830,Passenger,Male,50,40_to_64,20184006
6831,Pedestrian,Male,80,75_or_older,20182076
6832,Pedal cyclist,Male,72,65_to_74,20181299
6833,Driver,Female,22,17_to_25,20181319
6834,Passenger,Male,26,26_to_39,20183109
6835,Driver,Male,25,17_to_25,20183109
6836,Driver,Male,69,65_to_74,20181043
6837,Driver,Male,20,17_to_25,20184071
6838,Driver,Male,26,26_to_39,20185054
6839,Motorcycle rider,Male,19,17_to_25,20184049
6840,Passenger,Male,61,40_to_64,20183086
6841,Driver,Male,42,40_to_64,20184020
6842,Driver,Male,67,65_to_74,20183093
6843,Passenger,Male,40,40_to_64,20181313
6844,Pedal cyclist,Female,55,40_to_64,20181287
6845,Pedestrian,Male,39,26_to_39,20183021
6846,Driver,Male,30,26_to_39,20185065
6847,Motorcycle rider,Male,50,40_to_64,20183196
6848,Driver,Male,78,75_or_older,20181297
6849,Pedal cyclist,Male,36,26_to_39,20185014
6850,Motorcycle rider,Male,59,40_to_64,20181220
6851,Motorcycle rider,Male,35,26_to_39,20181037
6852,Driver,Male,44,40_to_64,20183008
6853,Driver,Female,50,40_to_64,20183015
6854,Driver,Male,52,40_to_64,20182145
6855,Driver,Male,47,40_to_64,20181291
6856,Driver,Male,33,26_to_39,20187016
6857,Driver,Male,19,17_to_25,20183113
6858,Pedal cyclist,Male,50,40_to_64,20181161
6859,Pedestrian,Female,67,65_to_74,20183036
6860,Driver,Male,34,26_to_39,20183024
6861,Passenger,Female,24,17_to_25,20183202
6862,Driver,Male,22,17_to_25,20183202
6863,Pedestrian,Male,72,65_to_74,20181119
6864,Driver,Male,39,26_to_39,20182047
6865,Pedestrian,Male,77,75_or_older,20181300
6866,Pedestrian,Male,32,26_to_39,20187010
6867,Pedestrian,Female,33,26_to_39,20183111
6868,Driver,Female,36,26_to_39,20183028
6869,Driver,Male,33,26_to_39,20181289
6870,Passenger,Male,32,26_to_39,20184036
6871,Pedestrian,Male,54,40_to_64,20181283
6872,Pedestrian,Male,21,17_to_25,20185131
6873,Pedestrian,Male,67,65_to_74,20181280
6874,Driver,Female,35,26_to_39,20181083
6875,Driver,Female,91,75_or_older,20185128
6876,Driver,Male,29,26_to_39,20182201
6877,Motorcycle rider,Male,71,65_to_74,20181274
6878,Driver,Male,36,26_to_39,20182032
6879,Motorcycle rider,Male,47,40_to_64,20183013
6880,Driver,Male,34,26_to_39,20182074
6881,Driver,Male,60,40_to_64,20183204
6882,Driver,Male,22,17_to_25,20181268
6883,Pedestrian,Female,59,40_to_64,20187042
6884,Driver,Female,79,75_or_older,20182105
6885,Pedestrian,Female,55,40_to_64,20187035
6886,Passenger,Female,36,26_to_39,20181281
6887,Passenger,Female,34,26_to_39,20181281
6888,Driver,Male,48,40_to_64,20185125
6889,Driver,Male,65,65_to_74,20181041
6890,Driver,Male,57,40_to_64,20182053
6891,Pedestrian,Female,33,26_to_39,20181106
6892,Driver,Female,54,40_to_64,20188002
6893,Driver,Male,25,17_to_25,20186027
6894,Motorcycle rider,Male,42,40_to_64,20187025
6895,Driver,Male,22,17_to_25,20181266
6896,Pedestrian,Male,27,26_to_39,20181312
6897,Pedestrian,Male,83,75_or_older,20182151
6898,Driver,Male,74,65_to_74,20181084
6899,Pedestrian,Male,31,26_to_39,20181080
6900,Pedestrian,Female,84,75_or_older,20183217
