crashId,crashType,numberFatalities,busInvolvement,heavyRigidTruckInvolvement,articulatedTruckInvolvement,speedLimit,nationalRoadType
20212022,Single,1,No,Yes,Yes,100,Arterial Road
20211003,Single,1,No,No,Yes,60,Arterial Road
20211072,Single,1,No,No,No,60,Collector Road
20213200,Single,1,No,No,No,60,Sub-arterial Road
20213038,Single,1,No,No,No,100,Sub-arterial Road
20211074,Single,1,No,No,No,100,Arterial Road
20211028,Single,1,No,No,No,60,Collector Road
20214052,Single,1,No,No,Yes,110,National or State Highway
20213077,Single,1,No,No,No,60,Local Road
20211115,Single,1,No,No,No,100,National or State Highway
20211014,Single,1,No,No,No,40,Local Road
20212165,Single,1,No,No,No,80,National or State Highway
20211252,Single,1,No,No,No,70,National or State Highway
20211104,Single,1,No,No,Yes,110,National or State Highway
20212211,Single,1,No,No,No,60,National or State Highway
20214063,Single,1,No,No,No,110,Sub-arterial Road
20211069,Single,1,No,No,No,100,Arterial Road
20215099,Single,1,No,No,No,110,National or State Highway
20217029,Single,1,No,No,No,80,Sub-arterial Road
20214032,Single,1,No,No,No,110,Sub-arterial Road
20212141,Single,1,No,No,No,60,Arterial Road
20211096,Single,1,No,No,No,80,Arterial Road
20211095,Single,1,No,No,No,100,Local Road
20212089,Single,1,No,No,No,80,Arterial Road
20213061,Single,1,No,No,No,110,Sub-arterial Road
20211142,Single,1,No,No,No,80,Local Road
20213048,Single,1,No,No,No,60,Collector Road
20213033,Single,1,No,No,No,50,Local Road
20213156,Single,1,No,No,No,100,National or State Highway
20212188,Single,1,No,No,No,80,Local Road
20214069,Single,1,No,No,No,50,Arterial Road
20211158,Single,1,No,No,No,100,National or State Highway
20213041,Single,1,No,No,No,110,National or State Highway
20211144,Single,1,No,No,No,60,Local Road
20216021,Single,1,No,No,No,100,Arterial Road
20212018,Single,1,No,No,No,80,National or State Highway
20211186,Single,1,No,No,No,60,Arterial Road
20214053,Single,1,No,No,No,60,Sub-arterial Road
20217022,Single,1,No,No,No,110,Arterial Road
20211216,Single,1,No,No,No,100,Sub-arterial Road
20215004,Single,1,No,No,No,60,National or State Highway
20213105,Single,1,No,No,No,60,Sub-arterial Road
20212103,Single,1,No,No,No,60,Collector Road
20212047,Single,1,No,No,No,60,Collector Road
20215021,Single,1,No,No,No,110,Local Road
20212064,Single,1,No,No,No,60,Local Road
20211228,Single,1,No,No,No,110,National or State Highway
20211218,Single,1,No,No,No,110,National or State Highway
20215073,Single,1,No,No,No,110,Local Road
20213173,Single,1,No,No,No,100,Sub-arterial Road
20213034,Single,1,No,Yes,No,100,National or State Highway
20213171,Single,1,No,No,Yes,100,National or State Highway
20215009,Single,1,No,No,No,110,Arterial Road
20214073,Single,1,No,No,No,110,National or State Highway
20213146,Multiple,2,No,No,No,100,National or State Highway
20215098,Single,1,No,No,No,50,Arterial Road
20213099,Single,1,No,No,No,50,Local Road
20211162,Single,1,Yes,No,No,60,Arterial Road
20212099,Single,1,No,Yes,No,80,National or State Highway
20213100,Single,1,No,No,No,100,National or State Highway
20212003,Single,1,No,No,No,100,Local Road
20212107,Single,1,No,No,No,70,National or State Highway
20215096,Single,1,No,No,No,50,Local Road
20211150,Single,1,No,No,No,50,Collector Road
20215070,Multiple,2,No,No,No,110,Local Road
20211259,Single,1,No,No,No,50,Local Road
20211036,Multiple,2,No,Yes,No,100,National or State Highway
20212166,Single,1,No,Yes,No,50,Arterial Road
20212178,Single,1,No,No,No,60,Arterial Road
20212020,Single,1,No,No,No,100,Sub-arterial Road
20213124,Single,1,No,No,Yes,80,Sub-arterial Road
20215148,Single,1,No,No,No,110,Local Road
20211255,Single,1,No,No,No,50,Local Road
20213125,Single,1,No,No,No,100,Sub-arterial Road
20217013,Single,1,No,No,No,110,Sub-arterial Road
20213072,Single,1,No,No,No,100,Sub-arterial Road
20214038,Single,1,No,No,No,50,Sub-arterial Road
20211134,Single,1,No,No,No,80,Local Road
20213225,Single,1,No,No,Yes,80,National or State Highway
20215045,Single,1,No,No,Yes,110,National or State Highway
20211192,Single,1,No,No,No,50,Arterial Road
20211053,Single,1,No,No,Yes,110,National or State Highway
20215083,Single,1,No,No,No,50,Local Road
20215011,Single,1,No,No,No,60,Local Road
20215056,Single,1,No,No,Yes,110,National or State Highway
20213158,Single,1,Yes,No,No,110,National or State Highway
20213009,Single,1,No,No,No,100,Local Road
20211129,Single,1,No,No,No,100,National or State Highway
20213060,Single,1,No,No,Yes,110,National or State Highway
20217011,Single,1,No,No,No,130,National or State Highway
20213186,Single,1,No,No,Yes,100,National or State Highway
20215053,Single,1,No,No,No,110,Local Road
20213194,Single,1,No,No,No,100,Local Road
20212104,Single,1,No,No,No,100,Arterial Road
20214005,Single,1,No,No,No,110,National or State Highway
20213209,Single,1,No,No,No,60,Sub-arterial Road
20213211,Single,1,No,No,No,50,Local Road
20211209,Single,1,No,No,No,100,Access road
20216026,Single,1,No,No,No,50,National or State Highway
20213091,Single,1,No,No,No,60,Sub-arterial Road
20217032,Single,1,No,No,No,50,Local Road
20212190,Single,1,No,No,No,60,Arterial Road
20211079,Multiple,2,No,No,No,110,National or State Highway
20211257,Single,1,Yes,No,No,50,Arterial Road
20212070,Single,1,No,No,No,100,Arterial Road
20213203,Single,1,No,No,No,100,National or State Highway
20215033,Single,1,No,No,No,110,Local Road
20211111,Single,1,No,No,No,80,Arterial Road
20211231,Single,1,No,No,No,80,National or State Highway
20212169,Single,1,No,No,No,80,Collector Road
20211123,Single,1,No,No,No,70,Arterial Road
20217001,Single,1,No,No,No,80,Arterial Road
20214048,Single,1,No,No,No,110,Sub-arterial Road
20211258,Single,1,No,No,No,60,National or State Highway
20211222,Single,1,No,No,No,80,Arterial Road
20211022,Single,1,No,No,No,100,Arterial Road
20216012,Single,1,No,No,No,60,National or State Highway
20215068,Single,1,No,No,No,110,Arterial Road
20215006,Single,1,No,No,No,60,Arterial Road
20211034,Single,1,No,No,No,50,Local Road
20217004,Single,1,No,No,No,70,Arterial Road
20215100,Single,1,No,No,Yes,110,National or State Highway
20211190,Single,1,No,No,No,100,Arterial Road
20215036,Single,1,No,No,No,110,National or State Highway
20215037,Single,1,No,No,No,110,Arterial Road
20213193,Single,1,No,No,No,50,Access road
20213245,Single,1,No,No,No,100,Collector Road
20214057,Single,1,No,No,No,80,National or State Highway
20215108,Single,1,No,No,No,110,National or State Highway
20214019,Single,1,No,No,No,100,Local Road
20211132,Single,1,No,No,No,100,Arterial Road
20212125,Single,1,No,No,No,100,Arterial Road
20213083,Single,1,No,No,No,100,National or State Highway
20215124,Single,1,No,No,No,110,Local Road
20215069,Single,1,No,No,No,60,Local Road
20212086,Single,1,No,No,No,60,Sub-arterial Road
20213044,Single,1,No,No,No,80,Sub-arterial Road
20212025,Single,1,Yes,No,No,100,Arterial Road
20215058,Single,1,No,No,No,70,Local Road
20211226,Single,1,No,No,No,50,Local Road
20213021,Single,1,Yes,No,No,60,Collector Road
20216003,Single,1,No,No,No,50,Collector Road
20212073,Single,1,No,No,No,40,Local Road
20212138,Single,1,No,No,No,80,Sub-arterial Road
20211206,Single,1,No,No,No,50,Local Road
20212131,Single,1,No,No,No,100,National or State Highway
20213223,Single,1,No,No,No,60,Sub-arterial Road
20211043,Single,1,No,No,Yes,100,National or State Highway
20215092,Single,1,No,No,No,80,National or State Highway
20214088,Single,1,Yes,No,No,80,Sub-arterial Road
20211195,Single,1,No,No,No,100,National or State Highway
20213114,Single,1,No,No,No,100,Local Road
20212117,Single,1,No,No,No,80,Arterial Road
20215090,Single,1,No,Yes,No,110,National or State Highway
20212207,Single,1,No,No,No,100,Sub-arterial Road
20212174,Single,1,No,No,Yes,100,National or State Highway
20212004,Single,1,No,No,No,100,National or State Highway
20211001,Single,1,No,No,Yes,100,Arterial Road
20213152,Single,1,No,No,No,100,National or State Highway
20212091,Single,1,No,Yes,No,60,National or State Highway
20216030,Single,1,No,No,No,100,Local Road
20211083,Single,1,No,No,No,80,National or State Highway
20212037,Single,1,No,No,No,40,National or State Highway
20212105,Single,1,No,No,No,50,Local Road
20217017,Single,1,No,No,No,130,National or State Highway
20215094,Single,1,No,No,No,50,Arterial Road
20214080,Single,1,No,No,No,60,Sub-arterial Road
20216002,Single,1,No,Yes,Yes,50,Local Road
20211247,Single,1,No,No,No,60,Arterial Road
20213050,Single,1,No,No,No,100,Collector Road
20215050,Single,1,No,No,Yes,80,National or State Highway
20213059,Single,1,No,No,No,100,Sub-arterial Road
20213074,Single,1,No,No,No,100,Sub-arterial Road
20212054,Single,1,No,No,No,100,National or State Highway
20215115,Single,1,No,No,No,50,Arterial Road
20214040,Single,1,No,No,No,80,Sub-arterial Road
20212085,Single,1,No,No,No,60,Arterial Road
20214093,Single,1,No,No,No,80,Sub-arterial Road
20211198,Multiple,3,No,No,No,80,National or State Highway
20212094,Single,1,No,No,No,100,National or State Highway
20212195,Single,1,No,No,No,100,Sub-arterial Road
20211007,Single,1,No,No,No,60,Collector Road
20215134,Single,1,No,No,No,70,Arterial Road
20213055,Single,1,No,No,No,60,Sub-arterial Road
20214041,Single,1,No,No,No,60,Sub-arterial Road
20211005,Single,1,No,Yes,No,50,Local Road
20212203,Single,1,No,No,No,100,Local Road
20213089,Single,1,No,No,No,70,Sub-arterial Road
20211248,Single,1,No,No,No,100,Sub-arterial Road
20215093,Single,1,No,No,No,80,Arterial Road
20212121,Single,1,No,No,No,100,National or State Highway
20215003,Multiple,2,No,No,No,110,Local Road
20211099,Single,1,No,No,No,100,Arterial Road
20212163,Single,1,No,No,No,80,Sub-arterial Road
20213213,Single,1,No,No,No,100,Sub-arterial Road
20211188,Single,1,No,Yes,No,60,Arterial Road
20211180,Single,1,No,No,No,60,Collector Road
20216023,Single,1,No,No,No,100,Arterial Road
20213075,Single,1,No,No,No,50,Sub-arterial Road
20215136,Multiple,2,No,No,No,110,National or State Highway
20213076,Multiple,2,No,No,No,100,Local Road
20211016,Single,1,No,No,No,50,Local Road
20211238,Single,1,No,No,No,60,Arterial Road
20213168,Single,1,No,No,No,70,Sub-arterial Road
20213042,Single,1,No,No,No,70,National or State Highway
20212040,Single,1,No,No,No,100,National or State Highway
20211082,Single,1,No,No,No,110,Sub-arterial Road
20214083,Single,1,No,No,Yes,60,Arterial Road
20213013,Single,1,No,No,No,100,National or State Highway
20214042,Single,1,No,No,No,100,Sub-arterial Road
20216005,Single,1,No,No,No,100,National or State Highway
20212065,Single,1,No,No,No,100,Collector Road
20211061,Single,1,No,No,No,110,National or State Highway
20211067,Multiple,3,No,No,No,100,National or State Highway
20215111,Single,1,No,No,No,110,Arterial Road
20214065,Single,1,No,No,No,110,National or State Highway
20216017,Single,1,No,No,No,100,Collector Road
20212101,Single,1,No,No,No,100,Arterial Road
20216008,Single,1,No,No,No,80,National or State Highway
20211137,Single,1,No,Yes,No,70,National or State Highway
20211060,Single,1,No,Yes,No,110,National or State Highway
20211033,Single,1,No,No,No,50,Arterial Road
20211084,Single,1,No,No,No,50,Local Road
20215039,Single,1,No,No,Yes,110,National or State Highway
20211117,Single,1,No,No,No,60,National or State Highway
20212045,Single,1,No,No,No,70,Arterial Road
20213108,Single,1,No,No,No,80,Local Road
20214090,Single,1,No,No,No,60,Arterial Road
20213234,Single,1,No,No,No,80,Local Road
20218010,Single,1,No,No,No,80,Local Road
20211240,Single,1,No,No,No,110,National or State Highway
20211098,Single,1,No,No,Yes,100,National or State Highway
20213220,Single,1,No,No,No,60,Sub-arterial Road
20217002,Single,1,No,No,No,110,Arterial Road
20213176,Single,1,No,No,No,100,National or State Highway
20211219,Single,1,No,No,No,70,National or State Highway
20214018,Single,1,No,No,No,60,Sub-arterial Road
20212152,Single,1,No,No,No,40,National or State Highway
20211071,Single,1,No,No,No,50,Local Road
20214043,Single,1,No,No,No,110,National or State Highway
20213229,Single,1,No,No,Yes,100,National or State Highway
20215043,Single,1,No,No,No,50,Local Road
20213236,Single,1,No,No,No,100,National or State Highway
20212035,Single,1,No,No,No,60,Sub-arterial Road
20211163,Single,1,No,No,No,100,National or State Highway
20211092,Single,1,No,No,No,110,National or State Highway
20218005,Single,1,No,No,No,80,National or State Highway
20213051,Single,1,No,No,No,70,Sub-arterial Road
20213047,Single,1,No,No,No,60,Local Road
20211217,Single,1,No,No,No,100,Local Road
20211149,Single,1,No,Yes,No,100,National or State Highway
20211070,Single,1,No,No,No,80,Arterial Road
20213081,Single,1,No,No,No,100,National or State Highway
20213036,Single,1,No,No,Yes,60,Sub-arterial Road
20213233,Single,1,No,No,No,80,Local Road
20212001,Single,1,No,No,No,70,Sub-arterial Road
20213244,Single,1,No,No,Yes,100,National or State Highway
20213014,Single,1,No,No,Yes,100,National or State Highway
20211035,Single,1,No,No,No,100,Sub-arterial Road
20213179,Single,1,No,No,No,80,Sub-arterial Road
20214045,Multiple,2,No,No,No,80,Arterial Road
20212191,Single,1,No,No,No,100,National or State Highway
20213104,Single,1,No,No,No,90,Collector Road
20213145,Single,1,No,No,No,70,Sub-arterial Road
20217021,Single,1,No,No,No,60,Access road
20212009,Single,1,No,No,No,100,Local Road
20212164,Single,1,No,No,No,60,Arterial Road
20212042,Single,1,No,No,No,60,Local Road
20212130,Single,1,No,No,No,100,Sub-arterial Road
20213178,Single,1,No,No,No,60,Collector Road
20214082,Multiple,2,No,No,Yes,110,National or State Highway
20213243,Single,1,No,No,No,100,Sub-arterial Road
20212032,Single,1,No,No,No,100,Sub-arterial Road
20214026,Single,1,No,No,No,100,Arterial Road
20212081,Single,1,No,No,No,70,Local Road
20213205,Single,1,No,No,No,100,National or State Highway
20213001,Single,1,No,No,No,100,Sub-arterial Road
20212033,Single,1,No,No,No,100,Arterial Road
20211080,Single,1,No,No,No,50,Collector Road
20215146,Single,1,No,No,Yes,110,National or State Highway
20211044,Single,1,No,No,No,80,Collector Road
20215042,Single,1,No,No,No,100,National or State Highway
20213056,Single,1,No,No,No,100,National or State Highway
20212144,Single,1,No,No,No,100,Sub-arterial Road
20212110,Single,1,No,No,No,60,Arterial Road
20215087,Single,1,No,No,No,110,Local Road
20212059,Single,1,No,No,No,100,Arterial Road
20213109,Multiple,2,No,No,No,90,National or State Highway
20212212,Single,1,No,No,No,100,Sub-arterial Road
20213110,Multiple,2,No,No,No,100,Sub-arterial Road
20213148,Single,1,No,No,No,100,Sub-arterial Road
20214085,Single,1,No,No,No,60,Collector Road
20211128,Single,1,No,No,No,50,Local Road
20214006,Single,1,No,No,No,100,Arterial Road
20212116,Single,1,No,No,No,100,Local Road
20212120,Single,1,No,No,No,100,Local Road
20217030,Single,1,No,No,No,100,Arterial Road
20212027,Single,1,No,No,Yes,100,Arterial Road
20215034,Single,1,No,No,No,100,Local Road
20212062,Single,1,No,Yes,No,100,Arterial Road
20214009,Single,1,No,No,No,110,Arterial Road
20211052,Single,1,No,No,No,60,Collector Road
20212083,Single,1,No,No,Yes,80,National or State Highway
20215086,Single,1,No,No,No,110,Arterial Road
20214087,Single,1,No,No,No,80,Arterial Road
20213147,Single,1,Yes,No,No,100,Sub-arterial Road
20212015,Single,1,No,No,Yes,80,Sub-arterial Road
20211056,Single,1,No,No,No,70,Local Road
20215027,Single,1,No,No,Yes,110,National or State Highway
20213020,Single,1,No,No,Yes,100,National or State Highway
20211037,Single,1,No,No,Yes,110,National or State Highway
20214051,Single,1,No,No,No,50,Collector Road
20212183,Single,1,No,No,No,80,National or State Highway
20211171,Single,1,No,No,No,80,Local Road
20211091,Single,1,No,No,No,50,Collector Road
20215074,Single,1,No,No,No,100,National or State Highway
20213189,Single,1,No,No,Yes,70,Sub-arterial Road
20215097,Single,1,No,No,No,110,National or State Highway
20211004,Single,1,No,No,No,110,National or State Highway
20211182,Single,1,No,No,No,50,Local Road
20211065,Single,1,No,No,No,80,Arterial Road
20213224,Multiple,2,No,No,No,60,Local Road
20213053,Single,1,No,No,Yes,100,Sub-arterial Road
20214092,Single,1,No,No,Yes,60,Arterial Road
20212139,Single,1,No,Yes,No,100,National or State Highway
20212115,Single,1,No,No,No,60,Local Road
20211090,Single,1,No,No,No,60,Arterial Road
20213063,Single,1,No,No,Yes,100,National or State Highway
20213049,Single,1,No,No,No,70,Local Road
20211187,Single,1,No,No,No,80,Collector Road
20213043,Single,1,No,No,No,50,Sub-arterial Road
20211211,Single,1,No,No,No,80,Sub-arterial Road
20213215,Single,1,No,No,No,60,Sub-arterial Road
20213207,Single,1,No,No,No,60,Local Road
20211122,Single,1,No,No,No,50,Local Road
20214011,Single,1,No,No,No,80,Collector Road
20212046,Single,1,No,No,No,60,Arterial Road
20215060,Single,1,No,No,No,50,Local Road
20213167,Single,1,No,No,No,60,Sub-arterial Road
20215119,Single,1,No,No,No,100,National or State Highway
20213094,Single,1,No,No,Yes,100,National or State Highway
20213208,Single,1,No,No,Yes,70,Local Road
20214094,Single,1,No,No,No,80,Arterial Road
20213045,Single,1,No,No,No,110,Sub-arterial Road
20211214,Single,1,No,No,No,100,Local Road
20212199,Single,1,No,No,No,90,National or State Highway
20211153,Single,1,No,No,No,100,Sub-arterial Road
20213138,Single,1,No,No,Yes,80,Collector Road
20213007,Single,1,No,No,No,100,Sub-arterial Road
20211002,Single,1,No,No,Yes,100,National or State Highway
20212200,Single,1,No,No,No,100,Arterial Road
20215103,Single,1,No,No,No,110,Local Road
20211109,Single,1,No,No,No,60,Local Road
20212150,Single,1,No,No,No,70,National or State Highway
20212017,Single,1,No,No,No,60,Arterial Road
20211210,Single,1,No,No,No,60,Arterial Road
20215138,Single,1,No,No,No,80,Local Road
20213159,Single,1,No,No,No,80,Collector Road
20214089,Single,1,No,No,No,100,Collector Road
20213122,Single,1,No,No,No,70,Local Road
20212114,Single,1,No,No,No,100,Sub-arterial Road
20211169,Single,1,No,No,No,100,Arterial Road
20212082,Single,1,No,No,No,100,National or State Highway
20211119,Single,1,No,No,No,100,Arterial Road
